SOURCE_ID,ra,dec,parallax,bp_rp,phot_g_mean_mag,teff_gspphot,radius_gspphot,dist_pc,abs_g_mag
3950105851905668096,182.79122189879112,18.581977639011722,1.9790386937479425,2.4234753,18.99153,3357.0962,0.2375,505.2958303236509,10.473800892340158
3950106264222189184,182.8746157760906,18.614149629734875,2.067750757320736,2.2774105,18.272196,3424.562,0.2936,483.6172814637187,9.849686758836697
3950108909922049920,182.87719714242436,18.668512835926446,1.9905896117658222,2.5306263,18.849344,3266.502,0.3172,502.3637188144044,10.344252920034368
3950108909922050048,182.87919081449706,18.66844081887511,1.3104711311847062,1.9225864,17.813244,3592.5376,0.4405,763.0843413513194,8.400381156800812
3950109219159701376,182.8578060525874,18.701376264622976,1.40302416104747,1.9193611,17.875467,3616.6338,0.4699,712.7461007181942,8.61079305013718
3950110181232721792,182.7128115510089,18.643998889971243,1.67052217058756,2.225872,18.380104,3377.8103,0.3607,598.6152219986866,9.494365284027793
3950110185528589056,182.71476050110886,18.636202879941607,1.3125072374605038,1.1776791,15.610637,4752.9404,0.6931,761.9005605903124,6.201145245531507
3950111628637603072,182.7281384902727,18.716785550789496,1.523438751152608,0.93713856,14.0813675,5328.9883,1.0394,656.409717321039,4.995492484612148
3950112345895894272,182.79913845644893,18.712136258166257,1.5410365966963349,2.361538,18.495792,3351.8552,0.3187,648.9138558706484,9.434857151471608
3950112487631063040,182.81307706228625,18.722949008333945,1.6052772815431542,1.3157225,15.482752,4605.3066,0.7615,622.9453387882618,6.510502143548209
3950112586414068224,182.81392169745234,18.748592573367027,1.1504760959630045,2.0418491,18.420263,3507.2825,0.4228,869.20536941965,8.724651288091726
3950112723853021440,182.85274783473102,18.747995954950046,1.4590764327327737,1.8972225,17.897387,3586.866,0.4586,685.3650552953229,8.717776764464595
3950113312264784128,182.79085146443782,18.75747386346691,2.5885398697556607,2.7738533,18.64797,3215.222,0.2926,386.31817561859407,10.713244492343023
3950113312264812160,182.79234049050567,18.745612501993786,1.7080808365390676,1.8357973,16.562849,4053.3809,0.6175,585.4523852783286,7.725391145979572
3950113415343999872,182.7877817232725,18.77497054919778,2.4078478326577155,2.0885563,17.110308,3722.0784,0.4571,415.3086363834827,9.018452881482602
3950113823364657152,182.8121110625404,18.781018335661024,1.6499545007896774,2.0842686,18.293825,3443.932,0.2977,606.0773188117578,9.381184990822563
3950119806255364480,183.0406260994885,18.667253624710295,2.486140739985991,1.7131577,15.768856,4268.331,0.7568,402.2298431928817,7.746484600259333
3950119870678589824,183.0363016884493,18.67158226880976,2.58210679820963,2.3458824,17.428158,3434.567,0.4323,387.28065031755295,9.48802881191586
3950132137105193600,182.9696980415303,18.711061451197693,1.1251088598050545,1.9538727,17.62022,3695.3174,0.6972,888.8028845255633,7.876192907342684
3950133305336306944,182.91947879965028,18.76023340848594,3.299686539434556,2.838375,18.476225,3261.5293,0.531,303.0590900223398,11.068588324954405
3950133378352021120,182.95303903274612,18.769274601904147,6.172541948766818,1.7196093,13.862262,4145.793,0.6206,162.00780947301382,7.814582022612669
3950136814325858560,182.9481122721313,18.80584310103795,1.007773144750865,2.0147724,17.69173,3924.11,0.8816,992.2868109838482,7.7085444045027245
3950137089203765632,182.92478127786595,18.82804709159466,1.578596375224901,1.5498943,16.593155,4397.4062,0.63,633.4741519075964,7.584510413441182
3950137982556963328,182.89311071374254,18.85639439516238,3.2105440427173124,2.488514,17.412928,3430.911,0.4113,311.4736900334277,9.945820787609565
3950150038529211520,182.51246634793682,18.583706743640292,1.0804532136860445,2.6469116,18.868353,3210.4722,0.2575,925.5375312258338,9.036382717985518
3950150382126601600,182.4772159101984,18.60908467870591,1.530109371193072,2.3279133,18.623486,3319.2883,0.3218,653.5480527253226,9.547097940214655
3950150592580774272,182.42575906274485,18.585381994327825,1.2446217804972435,0.75986195,13.387354,5801.353,1.3459,803.4569342025223,3.86254088076684
3950150657004505088,182.41061282134865,18.59428199698614,3.5913281865328255,2.9884853,18.47108,3148.541,0.2751,278.44851488368977,11.24735625050462
3950150695659989632,182.4374162078006,18.588298065155712,2.065248962565281,1.9632244,17.039286,3603.065,0.5399,484.20312423635505,8.614147723168617
